,path1,path2,path3
47,16.24299371648008,19.007710794826345,17.506548071656773
48,17.174711429454877,19.37040768672937,15.8351188651875
49,18.323461516713472,20.794078947949306,15.929841917914027
50,18.972743025309118,19.324503668249882,16.869024473229697
51,20.61080819726549,19.84600282165726,18.05633554092659
52,21.949295799197458,21.69982678263115,18.74161379859774
53,21.01874386580375,20.452751410632395,16.74496415905311
54,20.283650192070176,20.805040375531004,15.410998555506934
55,22.11746851326252,20.71235801539533,16.967319177739242
56,17.988420482709344,18.6266054345488,14.438816670123558
57,15.89126265653115,16.574599724314382,12.672172658567721
58,16.435602562768118,18.251109603229573,10.885042734942399
59,15.257119872142276,15.906299377236033,8.495741337680279
60,19.645745557110665,19.251613898114396,14.40778248973777
61,20.487091897168675,20.713980764193327,14.688216784525578
62,21.393937755277324,20.16842203534738,15.347558416945215
63,21.956420624030024,19.161912428170574,16.140099963661363
64,22.144636714325653,18.78456054085674,15.089213385865182
65,20.305940221821782,17.505922840762636,13.086490490394635
66,15.102721445734527,11.638296024981273,10.02971105625469
67,13.729956601896664,10.086338383523838,9.16651181932387
68,13.245851884886907,10.440283148280113,8.371609484094991
69,15.411710077965898,13.278284973100586,9.334974710712967
70,15.776170485064439,12.254171902265925,9.685782329425907
71,17.773591264709392,14.044129602733195,10.560723211465495
72,17.299615305617746,13.501055404579366,11.137086212093969
73,15.921938605087279,12.363822073583684,10.83641993845372
74,15.733619858263962,14.039616627477756,9.942968716534615
75,14.934528307565722,12.908854228747426,9.693862733248473
76,16.83454220400404,14.631482896436275,10.692038266894858
77,15.496100708242025,14.72838565819457,10.28737348668071
78,15.540708346033359,15.333056297119859,11.479595991474767
79,16.192450362270737,15.61668644455572,10.576675730788317
80,18.186270697512185,15.789895770965975,11.789114159334316
81,20.87658922692448,16.684647696440518,13.978716770439886
82,18.57413568074532,14.976585877943494,13.751857841685233
83,19.073035751085328,15.289933980954514,12.917699352410818
84,18.42112440075294,15.024596877197753,14.627945101844794
85,16.015269266654986,13.459681799679919,13.16038115964773
86,16.739735820287823,13.89636333096479,12.908578032460406
87,17.53413670439563,12.871276704098074,12.925426269392558
88,16.39945245806108,11.476693540814429,11.05946623132104
89,14.041575015465032,9.988101471514442,9.659596773276721
90,15.008949529052998,11.625415846950272,11.464439599998713
91,16.097511393058518,12.31261037326293,13.000520471947157
92,16.534895269791047,14.045265585798107,12.834308193074628
93,16.789176975297774,14.360908600339576,14.613107285233724
94,16.454140956438806,13.166545955098123,15.309709352572364
95,16.040972891755686,12.528051228192743,15.738396884624873
96,15.783892479288294,11.054746358548883,14.348760946062125
97,16.520775752071412,13.562874948777422,15.39590690683394
98,17.9171804916104,13.455229601918447,16.75686082483367
99,16.189789374332673,11.141761261522513,15.298406214120627
100,16.28251649422056,11.72432371971871,15.423022984766419
101,14.232020983273346,8.521915526623676,16.268596708876558
102,15.104715956312457,10.115659046790375,16.34440486919215
103,13.522499841417817,8.140154935870186,15.74986362557118
104,10.982561625800138,5.598983361323551,13.950760154200522
105,11.359221431525299,6.048838449002804,13.289731638360841
106,12.563607401520823,5.984605264967734,12.886009976019556
107,14.738040624185963,7.798050856189837,14.437803793413503
108,16.850677641222138,8.416214335636827,16.401027858518773
109,14.52800917021689,6.147320013665921,13.827965838449186
110,13.669977568163954,5.224607659308458,15.022791235132738
111,15.038159785533288,6.700119724258938,15.403499874284645
112,12.549984628044943,3.3794745916064723,14.638498510907901
113,11.191311772887108,2.547575163746906,14.852624609706298
114,12.997215112806128,3.559135549457408,15.195287359076335
115,12.845367910345605,4.513189886679323,14.81701393430481
116,13.310313442690703,5.3108253791079125,16.259378850950558
117,13.568377831146444,5.642508425516505,16.933609395967686
118,14.077482250203863,6.292904579294806,16.1979255685525
119,13.83558652779478,7.182639236850215,15.071043379726312
120,14.902609897354175,8.034910597174896,15.87746794721161
121,13.811696794232358,6.97270988835732,14.59196888777798
122,10.709186386950186,4.989308183336943,12.645743065118506
123,10.402966179616659,4.313121823016513,14.170368696222477
124,9.012208459382117,4.379847415467826,13.391466439401539
125,9.85874059345287,5.39231060728482,13.53194463361571
126,9.587744864823431,4.910508772652172,13.171645936778688
127,8.609271731613584,2.6507552592065022,12.400490191568453
128,9.988755793054649,3.7859262358239416,16.019687133687334
129,12.984585836153514,5.914493505880841,17.424718321815035
130,12.883358689707649,5.400191859431229,17.44394495682825
131,9.703849896571032,3.270891572689631,15.311432009572854
132,7.692907289291216,2.795162102012002,16.687268654402835
133,9.55581344950834,4.6357572931905615,17.575137725576223
134,9.891679091748825,6.020558111961036,17.323586225774296
135,8.108692847237819,4.726056994216417,16.940548543824637
136,9.457831393230133,6.725474199140008,17.63207276513708
137,10.894762256420055,7.473577121813239,17.58117037752406
138,10.939741336879107,7.280829095656684,18.216244187232515
139,11.088826866272406,6.583226681857775,19.58295364605312
140,11.144499482537185,6.371303307545718,21.21845308333389
141,11.49897821806785,5.9007393014435445,19.817304123645176
142,11.197972408179366,6.0407453983180135,18.954864851276074
143,12.246024972320782,7.880069862591775,20.986724052364217
144,12.588542473858558,7.858724312177189,21.913498066136665
145,12.384351776740505,7.778827753531819,21.592729663275225
146,11.088201204682429,7.45127659967624,22.23317676811459
147,13.331484484814863,9.825978947240033,25.542403175218542
148,13.541153342645245,9.275826361637058,25.471733015727423
149,13.798188814494459,9.639613197591967,25.701481829620796
150,11.383503500748795,8.292817226428275,22.457257873840195
151,9.738741552995911,6.61278361963414,20.854768366541084
152,14.013488499743449,8.854381419422461,22.749256698797645
153,10.839776265612935,6.729794423462918,20.734761274595268
154,12.494328525962393,8.26274502787313,23.213515808672742
155,11.442186619135187,6.83967423530745,23.404267019445978
156,10.571515943638193,7.7347171283201295,21.74310301166458
157,12.412292300720717,8.347002604167361,21.504304094028388
158,13.141865123034917,8.432589700943812,22.686797391888472
159,13.108714632677769,7.99912452113268,22.05578356382676
160,14.07919135530224,8.357547964515899,22.63021980553036
161,11.669395763851206,7.459291499690817,21.05534002413605
162,11.701953340650814,7.186739771670719,20.48667143540817
163,14.842822183368947,10.815542361346647,23.323143529854306
164,14.634365714265005,9.32607085685043,24.7826515811079
165,14.30648842665098,9.34436087762981,24.0895500984688
166,13.174532901202868,8.428307198854132,24.87205227668001
167,15.19875222587404,9.940745042086176,26.27631899150749
168,14.817454817709155,8.735690806070252,24.938442902062732
169,14.431283653371333,8.28092126976542,24.27097666866682
170,15.584421302979246,9.502359978753539,25.021930559839262
171,14.557739008904585,6.634752437396787,26.40581254273205
172,13.354069269776899,6.63954979766594,24.788904821398006
173,14.959844940296,8.214800727018535,24.4815721421471
174,15.259677032372863,9.408088702064564,25.33258511944214
175,16.159404344336153,9.546556510463372,24.133585390267708
176,16.97000680615137,10.0851662748573,24.237740064093025
177,16.691002037453455,9.594706342618656,22.541088631666153
178,15.352269343963613,8.352605436814935,20.700286906523417
179,15.603993518453104,7.599882730293049,18.17649936683407
180,13.751872102661546,6.20592380230135,17.057252142328267
181,15.097144136863509,6.130709567843161,18.900842084571646
182,15.303856999333647,7.534084371530107,18.905113822069676
183,18.23925375552676,9.69247740864808,21.811211641713015
184,18.780617774115363,10.302547953833937,22.79612183627253
185,18.585209867401822,9.095595448731668,22.840459764607182
186,17.541217823831477,8.737216110779048,19.509431674236648
187,17.411853500641346,8.578529267219675,19.528966660634897
188,18.31265205341192,9.536028232883785,21.214358858194156
189,20.40142612389841,10.953331683885777,23.18437326839529
190,18.968399247238107,11.042596459655964,21.688251611890458
191,19.294869215054543,12.391803142271533,20.23861678497445
192,18.09978182609918,11.354405588680956,18.50343759425997
193,17.4070762878478,9.91142298310669,18.26550367179026
194,17.893865096568593,11.171900171059006,19.397260284925608
195,17.732259862128426,9.625473149379484,20.5098414065138
196,16.33460690587461,6.952825932128325,19.498465344894402
197,18.474509843080003,8.615952353789883,19.064168959790507
198,19.785373644432756,8.449370394904584,20.595271972965197
199,19.13746156001014,7.700011231085912,19.841514688927724
200,21.290693864062515,9.495640138356919,21.815663796860505
201,21.98310023048743,9.833200201958459,22.24993595173347
202,21.20614615233242,7.6437765947409755,20.557242982125477
203,20.481475838174916,6.533964706472451,19.678966298554535
204,20.84325200915108,7.043583647402177,19.42703664322878
205,23.252676183795643,8.424746531018787,21.160411600051717
206,22.879185179067125,9.396378740281895,21.438263098710266
207,23.032519738769103,11.008574506516515,21.609903132649293
208,24.88852590049084,13.551461128284942,22.7899002052407
209,25.46456370335072,14.675349151864445,22.202293273020977
210,26.498153288793308,15.594307021143479,23.19084949950641
211,28.129574918751967,17.00385712097499,24.181565023588924
212,29.397318411761354,18.330390354419315,24.786427436503306
213,29.617567898007337,18.240624765444085,23.154922196994928
214,30.587882348441774,18.55827548023298,25.15799094829931
215,30.67826288950883,19.353820641451495,25.666389537151076
216,30.758329284112772,17.40197412545061,26.21275819319846
217,32.461366890513226,18.545397170039287,25.842923646254924
218,31.699964330474646,17.58839816915687,24.888957408170125
219,31.929458781984195,17.770599601036682,24.325190027116744
220,31.839826863258537,16.53705016636576,23.111940300828607
221,31.181775534783327,16.34320505206077,23.27206202670524
222,28.91636820088889,13.14024142835751,21.450734382304418
223,29.29787629254279,13.643552871307152,22.955079658265614
224,28.398494949809212,12.014301458984441,22.475632813751204
225,27.812679372644713,10.92175274897238,21.489759665094788
226,25.907477218162743,10.6174776146789,22.25280238817361
227,27.489838469142494,10.930091616884694,22.54074463134698
228,28.266407841626588,11.650078236135766,23.863206061548187
229,29.324063788200363,13.398947558525249,24.82588132091379
230,28.979105302289064,14.182302408216998,23.098622985161636
231,29.454553173002754,15.742132629655636,23.93600045174592
232,29.47025753283887,14.65968538523929,23.80960485970527
233,31.313211324766552,16.228505976817722,24.16375033249291
234,30.436787294709106,15.70826101347925,23.407096023333278
235,30.082003572534024,15.4340745638255,24.877344246279915
236,31.243963366828194,17.015547023665544,25.476414722424057
237,32.160235369201324,19.494331230882214,24.943929367764596
238,31.69084073103985,19.435217249120015,24.256713101203292
239,31.901394030815382,20.388830711202296,23.379796081849232
240,29.698238415398443,18.468799732378574,23.747209465192057
241,32.11520730622259,20.536326824106375,25.778404048805786
242,31.425516609741283,19.61634804918937,27.061902371664555
243,31.2449548269676,20.504208653175997,25.328085732668683
244,29.41972730975441,20.610742649669223,23.681374850113816
245,25.638405796389897,18.061303091868552,21.383237064234855
246,24.342002660060164,16.29600796976816,20.062733160831016
247,26.925887846151543,17.696063233211856,22.019192396108384
248,25.36186236871096,17.700093777345522,20.91965991565478
249,25.347824991919765,16.940028697925236,22.36006944852675
250,27.054723240884336,19.080911543732437,24.912677092484724
251,26.053250662996263,17.466062777320673,24.67318824811506
252,26.77508165665492,18.07868725610541,24.966630470767598
253,30.6805072391749,21.67692336475684,28.536292952547136
254,30.629125778378132,21.7179163218717,27.242271900722564
255,31.041132299412194,22.445850324700757,27.789307904230753
256,31.512242540029373,22.534233945938688,29.39650498865912
257,31.789047062124258,21.352484413192823,30.463931872154767
258,33.504594852271886,22.93491345443758,30.60483000091827
259,30.018438861754248,20.224262131867654,27.39139752248527
260,29.554571489983907,19.287779749840436,25.891962663925458
261,29.656792410529835,19.224514641374675,25.819285931987444
262,28.524464849353002,17.75429033979962,26.00356082439119
263,28.4805816442882,17.856084264368086,23.721118527232274
264,23.74437013101006,14.879314694278602,19.930291434878086
265,23.148020021333913,14.360811222540418,19.34078793495697
266,23.116017255130405,13.010027729031973,18.16111408141067
267,24.56070054364338,13.477805365081215,20.229186434652647
268,24.648072413225595,12.805992269177784,19.816730908702286
269,26.548173345088447,13.852677787126234,21.870477222594303
270,29.121755227874328,16.426533200580092,24.987537105719166
271,26.519301115718662,12.053470328379165,22.141603015663627
272,26.51322983655264,12.522126556152816,21.591193045817246
273,25.21918496743968,11.584567728146247,20.76135312402013
274,24.78882467133808,11.282217440186239,19.024183720309043
275,24.784749046310452,10.305565859366505,18.593244217696423
276,23.698894072928596,10.895098814906971,18.869898713486215
277,23.327153388041904,10.508527174478985,21.42926163922689
278,24.328094191645505,10.116700921767087,21.68653891268385
279,23.68135655516338,8.648411690446876,21.426624358345556
280,23.284816916827914,7.457414059950839,21.008375275559125
281,22.038274647175967,7.11975712404076,21.286482200966326
282,21.640170605090134,5.6222636698523765,19.985358103641087
283,24.782432832028203,8.377529887645007,24.593108405569915
284,24.190954855161003,7.978872009415685,23.96319435035129
285,23.43412767750475,7.861929255724629,21.825118421805666
286,21.71711737467738,7.197557373412027,20.66819627971967
287,20.893001648052785,8.173038332688854,20.16811435357878
288,18.09966876444019,4.984289081695882,17.24162766060977
289,17.805618684321328,6.101413697198506,17.845111193810208
290,18.177057357287303,6.472625765871906,19.167107972756963
291,17.284501297906655,4.936683623726401,18.709308948732463
292,18.4276731757369,7.451787092212202,20.402717400855234
293,20.24064408212772,9.707323123407177,20.772830890789795
294,18.8790540469506,8.734448483733695,19.66852648199899
295,19.52428134082143,8.17600987837614,20.430176870151328
296,20.422809124997595,8.985795353539547,18.539110383369707
297,21.34325341690228,8.870131255858546,20.99037698555775
298,22.028027565828527,8.504848759322174,20.57502038797002
299,22.319665638079435,9.770680145613136,21.949543465542025
300,21.925242422033342,7.743383259088321,22.012832388714944
301,22.679437881195167,8.651732023129776,22.305244377167195
302,22.53300458143782,9.752975631808189,24.025121698378157
303,22.25537713361131,8.398563422736562,22.82256718610413
304,19.94355450660001,6.000537273263556,21.174371218090148
305,19.03321770149795,5.199518632929441,20.8458429710757
306,18.134638120470743,5.69390290584699,21.100130809075583
307,18.176885860470886,5.770525556132249,20.33763873917585
308,18.976516692531664,6.77229261956675,21.65684247116709
309,20.00412662848811,7.538372113878411,22.225827371699907
310,19.813841481123113,6.782716200062622,21.84912084159576
311,17.30231052700511,5.520037481502697,20.187246021148106
312,17.50054532501455,5.634488010778465,21.532814490354674
313,18.871404336130006,7.939820217080074,21.68894445076378
314,19.46004390299597,8.33472034535609,21.96091220226595
315,20.919335813710163,8.415120149529976,22.127878007428166
316,21.136895613336048,8.566441491106685,20.944787112288143
317,20.475867812551222,8.226236140403966,20.52475271173018
318,19.896457915105266,8.175462851799578,20.805170963999124
319,19.986393943144005,9.55556121717832,21.94047087923216
320,19.94621614422139,9.233246520528455,22.342598127405626
321,20.305481868528737,10.643502287362391,20.883329951951193
322,19.960009269533384,10.434748482648226,20.440685695592244
323,20.85116177952171,10.430824135081778,20.068975945743908
324,19.538948973183615,9.685213827796698,17.948050711927273
325,17.965390651475506,9.943934577761231,16.205690577324013
326,18.181162800422165,10.373482506246374,17.332629719525826
327,17.52230717102246,9.778785845618328,16.790994891633762
328,16.024687286608042,8.719472987090716,15.118578057802896
329,15.083472159325831,9.852449239425338,12.890952435421687
330,16.445473830169608,9.150993147145186,11.738205790462544
331,15.693193783197158,8.79116132921152,10.751831411649745
332,16.66619769488894,9.391018018509753,11.05117654393811
333,13.477651400064088,7.630707657120436,9.202222120176897
334,11.909370044508147,6.530566089406448,7.30031662060245
335,12.348691439621199,6.722644573493198,10.125432785884538
336,10.672815433435074,4.585397529337833,8.739914138999913
337,10.55605522433105,4.993089660584178,7.977148162095624
338,13.787664778022757,9.509874543808317,10.050862932578593
339,14.485116827597826,10.792970240938923,9.867987783313124
340,14.808295323308423,10.69605179800997,9.563407759618118
341,14.751122004029078,12.585942932713982,9.771458112503804
342,16.225492259112908,13.687859127599836,11.688064438150704
343,14.94383125955054,13.66014983717554,10.640560922322411
344,15.42279462874174,12.639983182283373,10.368510701993976
345,14.11843631643838,11.80847480905725,9.365346738060305
346,13.484287565768513,11.588751852412393,9.592641337922467
347,11.273476006694645,10.052814455391482,10.70230037622996
348,10.312246515843963,9.457158656179523,11.351315801565912
349,12.18424403458546,12.647687554399463,13.037977496434987
350,13.76974467707106,13.472437512339228,14.83017788302478
351,14.801937081327667,14.755964308351192,16.91232637879095
352,12.588313906391774,12.589624087005852,15.3172317725059
353,13.104415981796794,14.156660477821765,15.272373449588578
354,13.276611363510431,13.87663817805389,14.7375181996935
355,13.636961403216407,13.753097197865317,15.465119000249825
356,13.31714512805672,14.01681298562527,15.544537382524288
357,13.620538177191275,15.281937098588855,14.670918905135599
358,12.228855805424395,15.190849503714059,14.33699130803862
359,12.603333287866224,15.648585192343694,14.682184312952018
360,14.083222757443817,16.877001298384013,13.768897368597216
361,15.154780922930076,16.898678274719412,15.537015473203487
362,13.574396170986436,16.381876275942634,15.661874369665256
363,14.996073792975974,17.44733176687813,15.800817257134234
364,12.422854542558127,14.734986348709208,12.391826393414048
365,10.578999624163238,13.190600456605182,10.345745891738213
366,9.194841070716603,10.966971432417381,9.027142326175175
367,11.241234465755273,13.056991169667473,10.015741768213912
368,12.118148635562733,13.44396990842655,9.512330951712741
369,9.708394898725036,9.608095157187673,8.464984788630446
370,10.196998540349714,9.413887493320155,8.363961690424533
371,8.40977214472068,8.57202246651539,7.820011379196469
372,9.876354555906541,10.179044779781957,9.488132115359015
373,11.827682068356738,12.30412113837479,10.800552793429482
374,11.922204851373898,12.346629815851756,11.33274048835
375,10.398914471474331,10.554185579320793,11.400610878538169
376,11.707665765980156,10.846940685379295,12.4966924753038
377,12.770172223929748,11.45075047363243,14.38388848449337
378,14.111125580054683,11.444602479960974,14.032495154933928
379,12.537484553474027,9.560339727837954,14.067836059751643
380,13.386066409679366,9.150963017929454,13.056052183476599
381,12.669119071279612,9.306041299405146,13.2198413682182
382,15.205736466209203,11.364794667588562,16.652380215490236
383,15.337196750201274,11.164920181552425,16.399314659156467
384,17.145686381808737,11.836842366567826,17.393527635695122
385,17.491731559028842,12.455170761996406,17.492235856650428
386,17.2375479205239,12.907150418780779,18.580979201092443
387,15.86341410733451,12.48263277071226,18.179280937702508
388,14.669038436993546,12.588211058608609,18.338808558918206
389,14.59505878388605,12.586776171048163,19.503216992273234
390,17.36709334683858,14.198863561611502,21.146882337457388
391,16.063301811798475,13.751040407948764,20.637907820304903
392,14.098692673011884,11.52322910833744,20.725341560772232
393,14.673765422746657,10.55881391948087,22.05147465832478
394,14.188523168188834,10.528691665836535,21.99901562959009
395,13.781934755931662,10.317763223033449,22.089536548104167
396,15.616404600772057,13.029720039269481,23.657951067066417
397,16.85031472426303,14.415312349079645,24.30398779737773
398,17.094840391495065,14.088469432765464,23.054634734607045
399,16.039056499288957,14.298661497424929,20.821692728885065
400,17.088453038441727,16.632360479581752,22.020562627980883
401,14.64907390288965,15.386668796168713,20.551814229527015
402,15.15743746224799,15.639117557569985,19.09536703974177
403,14.626237700527392,15.749205011484115,20.345306676172978
404,15.965640986400128,18.24368390507438,21.212818355318404
405,17.140801778345203,18.595502947420176,23.458572394586177
406,16.68281350970501,18.480728590222704,24.412929027995744
407,14.511363847396515,16.882265856042782,21.451561823199967
408,14.237370059895467,16.40599619462507,22.13847121383463
409,14.654065161893918,17.80239674832697,22.85118732965747
410,13.764412571300426,16.98066635172597,23.007970743492614
411,14.4502390347532,18.37917418967097,22.61801089547769
412,13.952307648262332,16.219308894459193,22.19613902319217
413,14.685496145224624,17.926955640001186,22.185773400001544
414,14.921973805653028,18.228261764353633,22.173770497292082
415,16.033513138733518,20.295743099603627,21.72066487700827
416,17.91302101230983,22.756705505387732,23.425700252062008
417,17.339133001095185,23.14339132942873,24.557252722536617
418,15.884629955731643,22.769649300317255,22.916421051067992
419,15.476830183073147,21.00595439070854,21.972708293803098
420,15.074021467753287,21.314003872120537,21.0330442103224
421,13.94263895311306,18.87042539115878,22.34837316169543
422,12.860746830826509,18.148220703047645,21.096459915926996
423,15.696240057184403,18.580683399411242,22.817190013740017
424,15.837415864019711,19.62435976252284,19.935514517790352
425,17.930675371907075,22.361894475458694,19.123065484397074
426,18.01725508612831,22.695681337111086,18.56625563686937
427,17.563018257364963,22.31080705358941,17.149339158708447
428,21.092364395017913,25.496170511466637,19.11781618800668
429,21.340741431830292,24.867608999109393,21.436261949010856
430,22.369718032615303,25.99392650013679,20.386757775901437
431,21.62046046144263,24.309878398299723,20.620281502330293
432,18.843935369041937,22.126119507872506,19.450115070895542
433,18.37238947111945,22.399239526654377,19.8788826146104
434,19.54664450436577,22.903051867898554,21.519779437382113
435,19.91505610602288,24.360984128279938,22.384378332307246
436,19.376934786879932,22.76553175002015,22.930424333747478
437,19.959169983749177,23.941432536817175,21.213467803977604
438,19.26766031167976,23.59678409584523,19.915846044629504
439,17.895369149681915,22.567025926763264,17.128881709959437
440,18.559417868503576,22.501594256044974,18.22888781861337
441,17.503519968358653,21.327798353260206,16.30644242051524
442,16.706017366151766,21.038547779018653,16.098089456147466
443,17.339814984411703,20.056603345637136,16.469999616028485
444,17.59931892704003,21.00473776901663,18.278627913232857
445,18.474473953463246,21.222112447979807,21.0531289927687
446,21.67442536208824,24.36186638180628,24.87636307367839
447,23.39593175623927,26.815365744151546,25.891788003103358
448,21.053279534735424,23.373489474467682,24.797676425642717
449,21.159820121520834,24.707488983454724,23.58933373129829
450,20.157438200930734,23.515457229072556,20.907642578375505
451,19.77455008410972,22.355425814872493,21.572607000901215
452,19.09577883137049,20.892782597187537,23.886989042752134
453,16.426982772139233,18.586790181894713,21.127204593385105
454,16.553395715916427,17.35605925663922,20.66733197622675
455,18.877398993881407,17.38589478375767,22.3573916248608
456,17.543565618022992,16.596089580378084,22.620126521761573
457,16.73882048664851,17.28023218644068,22.694241840937174
458,17.0750189570648,15.703779647284497,23.114704588174252
459,16.8170179436906,14.968090499519526,22.389202328246704
460,20.34506622099033,17.027398141052874,25.598312488008894
461,18.121874189055895,15.97030204849921,24.955127631238906
462,16.87461747209704,14.897875601821314,24.32657335905221
463,16.974906634721904,16.16378163862617,23.761114103205504
464,19.4701793117977,18.509902760241047,26.35910448556929
465,21.096118192324784,20.005324568651517,26.777544195881145
466,21.970287323778404,20.791757889573073,27.057914040209855
467,22.121537978149536,21.14463296853514,25.499492196682127
468,22.54666600423929,22.687731247859652,22.7516565813008
469,21.134201769612044,21.970713785201188,21.55358468601234
470,21.7573674331841,22.15689098476642,22.25290455931827
471,21.503848283179895,22.183489222068868,22.849750999992153
472,22.96094218123324,24.119600702907142,25.389493951699002
473,25.111555527047997,24.41543624245503,27.905549769223885
474,26.076822433036437,24.00025452501857,26.90151390892833
475,26.641825752336395,24.64052812189353,25.621762455583212
476,27.74462165250868,25.132992429887015,26.939980890235052
477,26.1614567522379,24.456109892239056,24.0214491531609
478,24.923050934143678,23.156867939884453,22.0206366010664
479,24.431990818097276,23.58486556488338,21.134939832977057
480,22.32462630685182,22.11733802040506,20.754852980683683
481,22.132860880699965,21.24089557419501,18.82200248766487
482,20.661003770358235,19.487699531946433,16.899148553041176
483,21.542527156221425,20.100798419000263,18.045004437549892
484,21.663295956640756,19.751277576277946,19.393655793330474
485,20.63249309109092,19.519675577597393,18.616441027259235
486,20.164880792109393,20.233360907684744,17.670326999760398
487,19.72073499632702,20.02383256161997,18.40702269648904
488,20.370786779218037,21.409917045071477,19.460051576679078
489,19.08289003013666,20.29296592183758,17.884369922905396
490,16.504397852361787,17.977819309965902,14.146183805146258
491,16.22087460267377,17.150479294915403,13.466472835069045
492,16.47964316196046,17.66380499404255,15.142271347670727
493,15.388880802616189,16.705900815008803,15.009175166079032
494,14.703646424976114,15.00569906498712,14.05769387192051
495,14.002763425976013,14.78696553942189,12.405077591361689
496,14.40167487454325,14.495942730235127,12.499730938614
497,11.056963074593178,12.227427154710767,8.085826459925299
498,9.73337088622172,11.622704606379093,7.721796116413719
499,11.442520302176256,12.05469487603658,9.556978716815573
500,10.553434098960873,10.704993752529152,9.287237418976371
501,9.485702415758652,10.974150675064225,7.35937494223742
502,10.889388180623785,11.00411354142727,9.298779725207371
503,10.340029740435332,11.854872426689074,9.449566996887453
504,8.39495997789261,11.866610576674624,7.989874307710262
505,6.315376434188867,11.280747707722352,5.796015032171058
506,5.411465811004439,10.200719888451742,4.323650655841252
507,6.882075385587285,10.430747045611257,7.865089078946083
508,5.381615972431219,9.446588115505117,4.185451691156126
509,7.932853706622735,12.526597092423632,6.525439670683302
510,7.249530325169585,11.41894420522013,6.6839578212574775
511,8.900848347315915,11.838934974068872,8.711488576820578
512,8.461186766418122,10.459664923945637,7.399824342742381
513,10.40707501806826,12.345277183497284,8.173654589552143
514,13.015347268217269,14.473245814593554,8.84870827296241
515,11.528252536315655,12.782297821602272,7.147172433918929
516,10.259798706802844,11.74166391197595,7.097266570328146
517,9.183169760817847,10.910271164127728,5.828209930891235
518,10.804681263615741,13.109808083326268,5.866203152212759
519,11.195604954202807,13.228259641718944,5.2470314688443995
520,12.680170316603327,14.152744088119373,7.850168209594168
521,13.214385751441325,14.446783601141806,7.642127007927018
522,13.989319448804373,13.7670333586178,8.140410043358896
523,12.344783779433168,11.735572930895717,7.958456000131467
524,11.393475650060369,10.805763954482428,8.613762773789134
525,12.933820725899418,12.526814480773737,8.717727266518747
526,13.325547182147925,12.904331325176864,8.179246514632167
527,11.651997164883635,11.489004054814274,6.016609495045918
528,12.277105420731111,12.441285211939435,7.827186303854018
529,12.958754450246351,12.287472508619334,10.173975186157552
530,14.036127306753123,14.25402779770677,9.825309030787379
531,17.36112850045094,15.658027262679648,11.579875427164778
532,17.913178805165963,16.117994628765803,10.297433582743638
533,16.62782774846911,14.04334486163359,8.432644176213952
534,18.763596027332078,15.895755665127371,9.913260283952651
535,20.10686865823368,18.11344015960187,10.679519574438553
536,18.913177181556414,16.856411837466734,9.697146878071505
